opp_id,title,content_type,framework,characters,language,persona,city,reach,shareability,save,comment,lead_gen,total,priority_score,hook_category,cta_category,status,gate
OPP-493,Visibility surveillance nahi fairness hai agent bhi khush (skit),CT-DRAMA,FW-WHATSAPP-CHAOS,CH-SALESMGR,hi-dominant,Manager,Both,7,5,3,7,7,29,5.8,TEAM-MANAGEMENT,DEMO,ok,
OPP-494,Poori team ek dashboard mein owner ka control (skit),CT-DRAMA,FW-WHATSAPP-CHAOS,CH-OWNER|CH-NEWBIE,mixed,Owner,Both,7,8,5,5,5,30,6.0,TEAM-MANAGEMENT,COMMENT,ok,
OPP-495,Rajesh ne Bandra buyer ko call kiya ya nahi ab pata chalega (skit),CT-DRAMA,FW-WHATSAPP-CHAOS,CH-TEAMLEAD|CH-BROKER,mr-dominant,Manager,Both,5,7,5,8,4,29,5.6,SALES,COMMENT,ok,D26
OPP-496,Fair lead distribution har agent ko barabar mauka (skit),CT-DRAMA,FW-WHATSAPP-CHAOS,CH-TEAMLEAD|CH-NEWBIE,mr-dominant,Manager,Both,7,6,5,6,5,29,5.8,TEAM-MANAGEMENT,COMMENT,ok,
OPP-497,Micromanagement band karo data dekho (skit),CT-DRAMA,FW-SKIT,CH-OWNER,hi-dominant,Owner,Both,6,7,6,7,2,28,5.4,CONTRARIAN,FOLLOW,ok,
OPP-498,Ek agent gaya saara business gaya bachao kaise (founder cut),CT-FOUNDER,FW-CONTRARIAN,CH-OWNER,hi-dominant,Owner,Both,7,6,4,9,5,31,6.0,FEAR,COMMUNITY,ok,
OPP-499,Top agent nikla apne saare client le gaya (founder cut) [Mumbai],CT-FOUNDER,FW-FOUNDER,CH-OWNER,en-leaning,Owner,Mumbai,4,6,4,7,6,27,5.3,REVENUE,COMMUNITY,ok,
OPP-500,Agent jaaye par leads agency ke paas rahein (founder cut) [Mumbai],CT-FOUNDER,FW-FOUNDER,CH-OWNER,hi-dominant,Owner,Mumbai,7,5,4,8,6,30,5.9,TEAM-MANAGEMENT,COMMENT,ok,
OPP-501,Naya agent ne purane ka kaam seamlessly uthaya kyunki sab system mein (founder cut),CT-FOUNDER,FW-CONTRARIAN,CH-TEAMLEAD,mixed,Manager,Both,6,5,5,8,6,30,5.9,SALES,COMMENT,blocked-prelaunch,
OPP-502,Relationships agent ke phone mein ya agency ke system mein (founder cut),CT-FOUNDER,FW-AUTHORITY,CH-OWNER,mr-dominant,Owner,Both,4,4,2,8,4,22,4.2,FEAR,COMMENT,ok,
OPP-503,Naya agent Day 1 vs Day 7 with RealEstateFlow (meme) [Mumbai],CT-MEME,FW-WHATSAPP-CHAOS,CH-NEWBIE|CH-LOSTLEAD,mr-dominant,NewJoiner,Mumbai,7,7,6,6,4,30,5.9,CURIOSITY,COMMENT,ok,
OPP-504,Naye agent ko kaunse leads milenge fair rule dikhao (meme),CT-MEME,FW-CURIOSITY,CH-NEWBIE,mr-dominant,NewJoiner,Both,8,9,1,4,3,25,5.0,SALES,FOLLOW,ok,
OPP-505,New joiner 30 min mein CRM seekh gaya WhatsApp jaisa (meme),CT-MEME,FW-SKIT,CH-NEWBIE|CH-LOSTLEAD,mr-dominant,NewJoiner,Both,8,7,2,6,2,25,4.8,CRM,FOLLOW,blocked-prelaunch,
OPP-506,Naya banda delete nahi kar sakta RBAC ka kamaal (meme) [Mumbai],CT-MEME,FW-WHATSAPP-CHAOS,CH-OWNER|CH-NEWBIE,hi-dominant,Owner,Mumbai,5,7,1,8,4,25,4.8,FEAR,FOLLOW,ok,
OPP-507,Rohan ka pehla din ghabrao mat sab simple hai (meme) [Pune],CT-MEME,FW-SKIT,CH-NEWBIE,hi-dominant,NewJoiner,Pune,7,10,3,6,4,30,5.9,UGC,SHARE,ok,D24
OPP-508,Team nahi seekhegi yeh dar galat hai 2 ghante training (meme),CT-MEME,FW-CURIOSITY,CH-OWNER|CH-LOSTLEAD,hi-dominant,Owner,Both,6,7,4,9,3,29,5.5,OBJECTION,COMMENT,ok,
OPP-509,Client bola 2BHK Andheri chahiye aap file dhoondh rahe (carousel) [Mumbai],CT-EDU,FW-CRM,CH-BROKER,mixed,Broker,Mumbai,4,5,6,5,7,27,5.5,PROPERTY-MANAGEMENT,DEMO,ok,
OPP-510,Call pe property details missing deal bhi missing (carousel) [Pune],CT-EDU,FW-LEAD-LEAKAGE,CH-CONSULTANT,mixed,Broker,Pune,7,4,9,6,5,31,6.2,PROPERTY-MANAGEMENT,COMMENT,ok,D24
OPP-511,Property turant share karo deal fast karo demo (carousel),CT-EDU,FW-MYTH,CH-BROKER,hi-dominant,Broker,Both,4,6,9,5,10,34,7.0,SALES,DEMO,ok,
OPP-512,Inventory ungliyon pe matching buyer ko instant (carousel) [Mumbai],CT-EDU,FW-LEAD-LEAKAGE,CH-CONSULTANT,mr-dominant,Broker,Mumbai,5,3,8,6,4,26,5.1,CURIOSITY,COMMENT,ok,
OPP-513,Instagram pe dekhi property aap dhoondh nahi paye client gaya (carousel),CT-EDU,FW-LEAD-LEAKAGE,CH-CONSULTANT,hi-dominant,Broker,Both,8,4,6,8,7,33,6.6,PROPERTY-MANAGEMENT,COMMENT,ok,
OPP-514,Property add karo media upload map pin 20 sec demo (carousel),CT-EDU,FW-MISTAKE,CH-CONSULTANT,hi-dominant,Broker,Both,7,7,6,4,7,31,6.3,DEMO,DEMO,ok,
OPP-515,Client call aaye to saari history turant samne (carousel) [Mumbai],CT-EDU,FW-LEAD-LEAKAGE,CH-BROKER,hi-dominant,Broker,Mumbai,6,5,7,4,5,27,5.5,SALES,COMMENT,ok,
OPP-516,Sneha ne client ki requirement ek jagah rakhi perfect match (carousel),CT-EDU,FW-MYTH,CH-BROKER,hi-dominant,Broker,Both,6,5,7,7,5,30,5.9,SOCIAL-PROOF,COMMENT,blocked-prelaunch,
OPP-517,Client ko lagta hai aap sirf usi ke liye kaam kar rahe (carousel),CT-EDU,FW-LEAD-LEAKAGE,CH-CONSULTANT,en-leaning,Broker,Both,5,5,8,6,7,31,6.2,CURIOSITY,COMMENT,ok,
OPP-518,Buyer requirement capture karo galti se kuch miss na ho (carousel),CT-EDU,FW-MYTH,CH-BROKER,mr-dominant,Broker,Both,4,4,7,4,5,24,4.8,PROPERTY-MANAGEMENT,DEMO,ok,
OPP-519,Andheri broker ne lead leakage near zero kiya 60 din mein (testimonial) [Mumbai],CT-PROOF,FW-CUSTOMER,CH-OWNER,hi-dominant,Owner,Mumbai,5,3,6,5,10,29,6.1,SOCIAL-PROOF,DEMO,blocked-prelaunch,
OPP-520,Pune ki 15-agent agency ka before after (testimonial),CT-PROOF,FW-CASE,CH-OWNER,hi-dominant,Owner,Both,4,6,3,3,10,26,5.5,SOCIAL-PROOF,DEMO,blocked-prelaunch,
OPP-521,"Instagram DM aaya, lead seedha CRM mein - bina copy paste",CT-DEMO,FW-DEMO,CH-PRESENTER,mixed,Owner,Mumbai,8,7,8,6,9,38,7.7,AI,DEMO,blocked-feature,D23
OPP-522,"Comment mein keyword likho, reply apne aap - dekho kaise set hota hai",CT-DEMO,FW-DEMO,CH-PRESENTER,mixed,Owner,Mumbai,8,7,8,8,8,39,7.8,AI,COMMENT,blocked-feature,D23
OPP-523,"Property page ka link DM mein bhejo, site visit khud book ho jaye",CT-DEMO,FW-PROPERTY,CH-PRESENTER,mixed,Broker,Mumbai,7,7,8,5,9,36,7.3,PROPERTY-MANAGEMENT,DEMO,ok,
OPP-524,WhatsApp AI Employee ne ek lead ko end-to-end handle kiya - poora thread,CT-DEMO,FW-AI,CH-PRESENTER,mixed,Owner,Mumbai,9,8,8,6,9,40,8.1,AI,DEMO,ok,
OPP-525,Site visit se pehle AI ne confirmation call kiya - business hours mein,CT-DEMO,FW-AI,CH-PRESENTER,mixed,Broker,Mumbai,8,7,7,5,8,35,7.1,AI,DEMO,ok,D26
OPP-526,"Site visit ke baad feedback call - client ne kya kaha, CRM mein likha hua",CT-DEMO,FW-FOLLOWUP,CH-PRESENTER,mixed,Owner,Mumbai,7,6,8,5,8,34,6.9,AI,DEMO,ok,D26
